"atom_id","source_dataset_id","source_row_id","domain","unit_type","primary_label","secondary_labels","anchor_entity","anchor_role","relation_label","secondary_entity","secondary_role","core_statement","attributes","tags","context_time","context_location","supports","contradicts","provenance","confidence","status","notes","","","","","",""
"for_evidence_probability_mtrx__r19__a969","for_evidence_probability_mtrx","19","for_evidence_probability_mtrx","entry_point","single_hair","[""for_evidence_probability_mtrx""]","single_hair","evidence_type","links_evidence_type_to_strength_indicator","context_dependent","strength_indicator","evidence_type=single_hair is structurally linked to strength_indicator=context_dependent in for_evidence_probability_mtrx.","{""evidence_type"":""single_hair"",""strength_indicator"":""context_dependent""}","[""dataset:for_evidence_probability_mtrx"",""col:evidence_type"",""col:strength_indicator""]","","","[]","[]","{""source"":""umgg_entry_points"",""source_type"":""dataset_row"","""rule_ids"":[""umgg_ep_v1""]",""umgg_mastergrid_version"":""1.0""}","0.9","active","UMGG entry point from dataset for_evidence_probability_mtrx, row 19."
"motive_patterns__r20__a970","motive_patterns","20","motive_patterns","entry_point","territoriality","[""motive_patterns""]","territoriality","motive_category","links_motive_category_to_surface_motive","defend personal_space","surface_motive","motive_category=territoriality is structurally linked to surface_motive=defend personal_space in motive_patterns.","{""motive_category"":""territoriality"",""surface_motive"":""defend personal_space""}","[""dataset:motive_patterns"",""col:motive_category"",""col:surface_motive""]","","","[]","[]","{""source"":""umgg_entry_points"",""source_type"":""dataset_row"","""rule_ids"":[""umgg_ep_v1""]",""umgg_mastergrid_version"":""1.0""}","0.9","active","UMGG entry point from dataset motive_patterns, row 20."
"case_archetypes_merged__r20__a971","case_archetypes_merged","20","case_archetypes_merged","entry_point","public_transport_conflict","[""case_archetypes_merged""]","public_transport_conflict","case_archetype","links_case_archetype_to_setup","crowded_vehicle","setup","case_archetype=public_transport_conflict is structurally linked to setup=crowded_vehicle in case_archetypes_merged.","{""case_archetype"":""public_transport_conflict"",""setup"":""crowded_vehicle""}","[""dataset:case_archetypes_merged"",""col:case_archetype"",""col:setup""]","","","[]","[]","{""source"":""umgg_entry_points"",""source_type"":""dataset_row"","""rule_ids"":[""umgg_ep_v1""]",""umgg_mastergrid_version"":""1.0""}","0.9","active","UMGG entry point from dataset case_archetypes_merged, row 20."
"frnsc_reasoning_fallacies_mtrx__r20__a972","frnsc_reasoning_fallacies_mtrx","20","frnsc_reasoning_fallacies_mtrx","entry_point","either_or_fallacy","[""frnsc_reasoning_fallacies_mtrx""]","either_or_fallacy","fallacy_name","links_fallacy_name_to_surface_form","ignores_middle_options","surface_form","fallacy_name=either_or_fallacy is structurally linked to surface_form=ignores_middle_options in frnsc_reasoning_fallacies_mtrx.","{""fallacy_name"":""either_or_fallacy"",""surface_form"":""ignores_middle_options""}","[""dataset:frnsc_reasoning_fallacies_mtrx"",""col:fallacy_name"",""col:surface_form""]","","","[]","[]","{""source"":""umgg_entry_points"",""source_type"":""dataset_row"","""rule_ids"":[""umgg_ep_v1""]",""umgg_mastergrid_version"":""1.0""}","0.9","active","UMGG entry point from dataset frnsc_reasoning_fallacies_mtrx, row 20."
"alibi_patterns__r20__a973","alibi_patterns","20","alibi_patterns","entry_point","night_shift_at_store","[""alibi_patterns""]","night_shift_at_store","alibi_scenario_type","links_alibi_scenario_type_to_claimed_location","retail_shop","claimed_location","alibi_scenario_type=night_shift_at_store is structurally linked to claimed_location=retail_shop in alibi_patterns.","{""alibi_scenario_type"":""night_shift_at_store"",""claimed_location"":""retail_shop""}","[""dataset:alibi_patterns"",""col:alibi_scenario_type"",""col:claimed_location""]","","","[]","[]","{""source"":""umgg_entry_points"",""source_type"":""dataset_row"","""rule_ids"":[""umgg_ep_v1""]",""umgg_mastergrid_version"":""1.0""}","0.9","active","UMGG entry point from dataset alibi_patterns, row 20."
"alibi_artifact_consistency__r20__a974","alibi_artifact_consistency","20","alibi_artifact_consistency","entry_point","shift_roster","[""alibi_artifact_consistency""]","shift_roster","alibi_claim_type","links_alibi_claim_type_to_forensic_artifact","employment_schedule_record","forensic_artifact","alibi_claim_type=shift_roster is structurally linked to forensic_artifact=employment_schedule_record in alibi_artifact_consistency.","{""alibi_claim_type"":""shift_roster"",""forensic_artifact"":""employment_schedule_record""}","[""dataset:alibi_artifact_consistency"",""col:alibi_claim_type"",""col:forensic_artifact""]","","","[]","[]","{""source"":""umgg_entry_points"",""source_type"":""dataset_row"","""rule_ids"":[""umgg_ep_v1""]",""umgg_mastergrid_version"":""1.0""}","0.9","active","UMGG entry point from dataset alibi_artifact_consistency, row 20."
"scenario_timelines_patterns__r20__a975","scenario_timelines_patterns","20","scenario_timelines_patterns","entry_point","holiday_event","[""scenario_timelines_patterns""]","holiday_event","scenario_type","links_scenario_type_to_claimed_time","public_holiday_afternoon","claimed_time","scenario_type=holiday_event is structurally linked to claimed_time=public_holiday_afternoon in scenario_timelines_patterns.","{""scenario_type"":""holiday_event"",""claimed_time"":""public_holiday_afternoon""}","[""dataset:scenario_timelines_patterns"",""col:scenario_type"",""col:claimed_time""]","","","[]","[]","{""source"":""umgg_entry_points"",""source_type"":""dataset_row"","""rule_ids"":[""umgg_ep_v1""]",""umgg_mastergrid_version"":""1.0""}","0.9","active","UMGG entry point from dataset scenario_timelines_patterns, row 20."
"forensic_evidense_pattern__r20__a976","forensic_evidense_pattern","20","forensic_evidense_pattern","entry_point","soil_trace","[""forensic_evidense_pattern""]","soil_trace","evidence_type","links_evidence_type_to_substrate","shoe_sole","substrate","evidence_type=soil_trace is structurally linked to substrate=shoe_sole in forensic_evidense_pattern.","{""evidence_type"":""soil_trace"",""substrate"":""shoe_sole""}","[""dataset:forensic_evidense_pattern"",""col:evidence_type"",""col:substrate""]","","","[]","[]","{""source"":""umgg_entry_points"",""source_type"":""dataset_row"","""rule_ids"":[""umgg_ep_v1""]",""umgg_mastergrid_version"":""1.0""}","0.9","active","UMGG entry point from dataset forensic_evidense_pattern, row 20."
"behavioral_anomalies__r20__a977","behavioral_anomalies","20","behavioral_anomalies","entry_point","object_discussion","[""behavioral_anomalies""]","object_discussion","scenario_type","links_scenario_type_to_observable_behavior","switches_object_description","observable_behavior","scenario_type=object_discussion is structurally linked to observable_behavior=switches_object_description in behavioral_anomalies.","{""scenario_type"":""object_discussion"",""observable_behavior"":""switches_object_description""}","[""dataset:behavioral_anomalies"",""col:scenario_type"",""col:observable_behavior""]","","","[]","[]","{""source"":""umgg_entry_points"",""source_type"":""dataset_row"","""rule_ids"":[""umgg_ep_v1""]",""umgg_mastergrid_version"":""1.0""}","0.9","active","UMGG entry point from dataset behavioral_anomalies, row 20."
"trace_evidence_matrix__r20__a978","trace_evidence_matrix","20","trace_evidence_matrix","entry_point","riverside_path","[""trace_evidence_matrix""]","riverside_path","environment_type","links_environment_type_to_expected_trace","sand_and_organic_mix","expected_trace","environment_type=riverside_path is structurally linked to expected_trace=sand_and_organic_mix in trace_evidence_matrix.","{""environment_type"":""riverside_path"",""expected_trace"":""sand_and_organic_mix""}","[""dataset:trace_evidence_matrix"",""col:environment_type"",""col:expected_trace""]","","","[]","[]","{""source"":""umgg_entry_points"",""source_type"":""dataset_row"","""rule_ids"":[""umgg_ep_v1""]",""umgg_mastergrid_version"":""1.0""}","0.9","active","UMGG entry point from dataset trace_evidence_matrix, row 20."
"for_evidence_probability_mtrx__r20__a979","for_evidence_probability_mtrx","20","for_evidence_probability_mtrx","entry_point","matching_tire_track","[""for_evidence_probability_mtrx""]","matching_tire_track","evidence_type","links_evidence_type_to_strength_indicator","moderate_to_high","strength_indicator","evidence_type=matching_tire_track is structurally linked to strength_indicator=moderate_to_high in for_evidence_probability_mtrx.","{""evidence_type"":""matching_tire_track"",""strength_indicator"":""moderate_to_high""}","[""dataset:for_evidence_probability_mtrx"",""col:evidence_type"",""col:strength_indicator""]","","","[]","[]","{""source"":""umgg_entry_points"",""source_type"":""dataset_row"","""rule_ids"":[""umgg_ep_v1""]",""umgg_mastergrid_version"":""1.0""}","0.9","active","UMGG entry point from dataset for_evidence_probability_mtrx, row 20."
"motive_patterns__r21__a980","motive_patterns","21","motive_patterns","entry_point","self_interest","[""motive_patterns""]","self_interest","motive_category","links_motive_category_to_surface_motive","avoid inconvenience","surface_motive","motive_category=self_interest is structurally linked to surface_motive=avoid inconvenience in motive_patterns.","{""motive_category"":""self_interest"",""surface_motive"":""avoid inconvenience""}","[""dataset:motive_patterns"",""col:motive_category"",""col:surface_motive""]","","","[]","[]","{""source"":""umgg_entry_points"",""source_type"":""dataset_row"","""rule_ids"":[""umgg_ep_v1""]",""umgg_mastergrid_version"":""1.0""}","0.9","active","UMGG entry point from dataset motive_patterns, row 21."
"case_archetypes_merged__r21__a981","case_archetypes_merged","21","case_archetypes_merged","entry_point","family_financial_argument","[""case_archetypes_merged""]","family_financial_argument","case_archetype","links_case_archetype_to_setup","shared_household_budget","setup","case_archetype=family_financial_argument is structurally linked to setup=shared_household_budget in case_archetypes_merged.","{""case_archetype"":""family_financial_argument"",""setup"":""shared_household_budget""}","[""dataset:case_archetypes_merged"",""col:case_archetype"",""col:setup""]","","","[]","[]","{""source"":""umgg_entry_points"",""source_type"":""dataset_row"","""rule_ids"":[""umgg_ep_v1""]",""umgg_mastergrid_version"":""1.0""}","0.9","active","UMGG entry point from dataset case_archetypes_merged, row 21."
"frnsc_reasoning_fallacies_mtrx__r21__a982","frnsc_reasoning_fallacies_mtrx","21","frnsc_reasoning_fallacies_mtrx","entry_point","emotional_reasoning","[""frnsc_reasoning_fallacies_mtrx""]","emotional_reasoning","fallacy_name","links_fallacy_name_to_surface_form","feels_wrong_so_is_wrong","surface_form","fallacy_name=emotional_reasoning is structurally linked to surface_form=feels_wrong_so_is_wrong in frnsc_reasoning_fallacies_mtrx.","{""fallacy_name"":""emotional_reasoning"",""surface_form"":""feels_wrong_so_is_wrong""}","[""dataset:frnsc_reasoning_fallacies_mtrx"",""col:fallacy_name"",""col:surface_form""]","","","[]","[]","{""source"":""umgg_entry_points"",""source_type"":""dataset_row"","""rule_ids"":[""umgg_ep_v1""]",""umgg_mastergrid_version"":""1.0""}","0.9","active","UMGG entry point from dataset frnsc_reasoning_fallacies_mtrx, row 21."
"alibi_patterns__r21__a983","alibi_patterns","21","alibi_patterns","entry_point","doctor_appointment","[""alibi_patterns""]","doctor_appointment","alibi_scenario_type","links_alibi_scenario_type_to_claimed_location","clinic_waiting_room","claimed_location","alibi_scenario_type=doctor_appointment is structurally linked to claimed_location=clinic_waiting_room in alibi_patterns.","{""alibi_scenario_type"":""doctor_appointment"",""claimed_location"":""clinic_waiting_room""}","[""dataset:alibi_patterns"",""col:alibi_scenario_type"",""col:claimed_location""]","","","[]","[]","{""source"":""umgg_entry_points"",""source_type"":""dataset_row"","""rule_ids"":[""umgg_ep_v1""]",""umgg_mastergrid_version"":""1.0""}","0.9","active","UMGG entry point from dataset alibi_patterns, row 21."
"alibi_artifact_consistency__r21__a984","alibi_artifact_consistency","21","alibi_artifact_consistency","entry_point","appointment_entry","[""alibi_artifact_consistency""]","appointment_entry","alibi_claim_type","links_alibi_claim_type_to_forensic_artifact","clinic_appointment_log","forensic_artifact","alibi_claim_type=appointment_entry is structurally linked to forensic_artifact=clinic_appointment_log in alibi_artifact_consistency.","{""alibi_claim_type"":""appointment_entry"",""forensic_artifact"":""clinic_appointment_log""}","[""dataset:alibi_artifact_consistency"",""col:alibi_claim_type"",""col:forensic_artifact""]","","","[]","[]","{""source"":""umgg_entry_points"",""source_type"":""dataset_row"","""rule_ids"":[""umgg_ep_v1""]",""umgg_mastergrid_version"":""1.0""}","0.9","active","UMGG entry point from dataset alibi_artifact_consistency, row 21."
"scenario_timelines_patterns__r21__a985","scenario_timelines_patterns","21","scenario_timelines_patterns","entry_point","early_commute","[""scenario_timelines_patterns""]","early_commute","scenario_type","links_scenario_type_to_claimed_time","pre_work_morning","claimed_time","scenario_type=early_commute is structurally linked to claimed_time=pre_work_morning in scenario_timelines_patterns.","{""scenario_type"":""early_commute"",""claimed_time"":""pre_work_morning""}","[""dataset:scenario_timelines_patterns"",""col:scenario_type"",""col:claimed_time""]","","","[]","[]","{""source"":""umgg_entry_points"",""source_type"":""dataset_row"","""rule_ids"":[""umgg_ep_v1""]",""umgg_mastergrid_version"":""1.0""}","0.9","active","UMGG entry point from dataset scenario_timelines_patterns, row 21."
"forensic_evidense_pattern__r21__a986","forensic_evidense_pattern","21","forensic_evidense_pattern","entry_point","cleaning_product_residue","[""forensic_evidense_pattern""]","cleaning_product_residue","evidence_type","links_evidence_type_to_substrate","countertop","substrate","evidence_type=cleaning_product_residue is structurally linked to substrate=countertop in forensic_evidense_pattern.","{""evidence_type"":""cleaning_product_residue"",""substrate"":""countertop""}","[""dataset:forensic_evidense_pattern"",""col:evidence_type"",""col:substrate""]","","","[]","[]","{""source"":""umgg_entry_points"",""source_type"":""dataset_row"","""rule_ids"":[""umgg_ep_v1""]",""umgg_mastergrid_version"":""1.0""}","0.9","active","UMGG entry point from dataset forensic_evidense_pattern, row 21."
"behavioral_anomalies__r21__a987","behavioral_anomalies","21","behavioral_anomalies","entry_point","alibi_statement","[""behavioral_anomalies""]","alibi_statement","scenario_type","links_scenario_type_to_observable_behavior","overuses_exact_time_stamps","observable_behavior","scenario_type=alibi_statement is structurally linked to observable_behavior=overuses_exact_time_stamps in behavioral_anomalies.","{""scenario_type"":""alibi_statement"",""observable_behavior"":""overuses_exact_time_stamps""}","[""dataset:behavioral_anomalies"",""col:scenario_type"",""col:observable_behavior""]","","","[]","[]","{""source"":""umgg_entry_points"",""source_type"":""dataset_row"","""rule_ids"":[""umgg_ep_v1""]",""umgg_mastergrid_version"":""1.0""}","0.9","active","UMGG entry point from dataset behavioral_anomalies, row 21."
"trace_evidence_matrix__r21__a988","trace_evidence_matrix","21","trace_evidence_matrix","entry_point","playground","[""trace_evidence_matrix""]","playground","environment_type","links_environment_type_to_expected_trace","sand_and_paint_chips","expected_trace","environment_type=playground is structurally linked to expected_trace=sand_and_paint_chips in trace_evidence_matrix.","{""environment_type"":""playground"",""expected_trace"":""sand_and_paint_chips""}","[""dataset:trace_evidence_matrix"",""col:environment_type"",""col:expected_trace""]","","","[]","[]","{""source"":""umgg_entry_points"",""source_type"":""dataset_row"","""rule_ids"":[""umgg_ep_v1""]",""umgg_mastergrid_version"":""1.0""}","0.9","active","UMGG entry point from dataset trace_evidence_matrix, row 21."
"for_evidence_probability_mtrx__r21__a989","for_evidence_probability_mtrx","21","for_evidence_probability_mtrx","entry_point","mixed_trace_bundle","[""for_evidence_probability_mtrx""]","mixed_trace_bundle","evidence_type","links_evidence_type_to_strength_indicator","interpretable_with_context","strength_indicator","evidence_type=mixed_trace_bundle is structurally linked to strength_indicator=interpretable_with_context in for_evidence_probability_mtrx.","{""evidence_type"":""mixed_trace_bundle"",""strength_indicator"":""interpretable_with_context""}","[""dataset:for_evidence_probability_mtrx"",""col:evidence_type"",""col:strength_indicator""]","","","[]","[]","{""source"":""umgg_entry_points"",""source_type"":""dataset_row"","""rule_ids"":[""umgg_ep_v1""]",""umgg_mastergrid_version"":""1.0""}","0.9","active","UMGG entry point from dataset for_evidence_probability_mtrx, row 21."